(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390822408913 (Mon Jan 27 20:33:28 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390822466621 (Mon Jan 27 20:34:26 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390822499337 (Mon Jan 27 20:34:59 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390822545900 (Mon Jan 27 20:35:45 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390823024041 (Mon Jan 27 20:43:44 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390823339371 (Mon Jan 27 20:48:59 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390823420949 (Mon Jan 27 20:50:20 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390823505707 (Mon Jan 27 20:51:45 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390823539601 (Mon Jan 27 20:52:19 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390823564787 (Mon Jan 27 20:52:44 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390823600290 (Mon Jan 27 20:53:20 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390823619629 (Mon Jan 27 20:53:39 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390823672322 (Mon Jan 27 20:54:32 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390823786642 (Mon Jan 27 20:56:26 JST 2014)
